"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
"1192","83647624","歐肯發股份有限公司","臺中市南屯區文心路一段186號9樓之2","廖乙誌","1025000","1090611"
"1193","83647645","傑詩設計室內裝修有限公司","臺中市北屯區中清路二段515巷21號4樓之5","陳奕訢","1000000","1090611"
"1194","83647693","好室好事有限公司","臺中市潭子區中山路三段493巷1號","范綱淳","500000","1090611"
"1195","83647700","青木田國際實業有限公司","臺中市南屯區楓樹里永春東三路123號","那晉豪","2000000","1090611"
"1196","83647716","泰王國際餐飲股份有限公司","臺中市西屯區市政北二路282號21樓之2","王崑霖","1000000","1090611"
"1197","83647722","京華國際資產管理有限公司","臺中市南區長榮里學府路102號1樓","張美華","1000000","1090612"
"1198","83647737","正祐工程有限公司","臺中市北區五義街238巷2號1樓","宓惠群","500000","1090612"
"1199","83647758","傑宇車業有限公司","臺中市太平區大興二十二街35巷2弄6號2樓","葉妍廷","250000","1090612"
"1200","83647791","博府智造股份有限公司","臺中市南屯區嶺東路323之2號3樓","陳朋馳","1000000","1090612"
"1201","83647814","可唯國際有限公司","臺中市北屯區大德里平德路142巷7號7樓","李欣隆","3000000","1090612"
"1202","83647856","慧妍有限公司","臺中市西區臺灣大道二段186號24樓之1","李楚憲","6000000","1090612"
"1203","83647862","正緯企業有限公司","臺中市西屯區潮洋里市政北二路282號15樓之7","鄭丞偉","2000000","1090612"
"1204","83647912","一秀日料股份有限公司","臺中市西區後龍里梅川西路ㄧ段107號3樓之1","張國書","2000000","1090612"
"1205","83647949","適保有限公司","臺中市西區臺灣大道二段186號24樓之1","黎子健","6000000","1090612"
"1206","83647954","米宴有限公司","臺中市北屯區平德里梅川東路四段26號5樓之2","郭嘉玟","500000","1090612"
"1207","83648026","祥躍貿易有限公司","臺中市西區民龍里臺灣大道二段307號6樓之1","沈煜修","1000000","1090612"
"1208","83648031","東暖閣國際企業股份有限公司","臺中市南屯區大業里大墩路514號1樓","陳裕昌","5000000","1090612"
"1209","83648052","鉑福系統整合有限公司","臺中市南屯區惠中里文心路ㄧ段324號11樓之1","曹晏銘","200000","1090612"
"1210","83648068","勝邦國際投資有限公司","臺中市西屯區文心路二段566之1號3樓之1","黃國恩","20000000","1090612"
"1211","83648258","鑫禧能源有限公司","臺中市南屯區春社里義芳街27號7樓之1","梁雅惠","1000000","1090612"
"1212","83648264","航佳有限公司","臺中市烏日區溪埧里溪福路280巷85弄7號1樓","翁倩玉","1000000","1090615"
"1213","83648285","承鑫修繕維護工程有限公司","臺中市大里區仁化里善化路166巷83號","郭博承","800000","1090612"
"1214","83648356","勝旺工程有限公司","臺中市南屯區田心里惠德街218號1樓","邱鼎旺","100000","1090612"
"1215","83648406","金振科技有限公司","臺中市豐原區南陽里保康路79之8號","温宏龍","10000000","1090612"
"1216","83648428","艾草工坊展業有限公司","臺中市北屯區北屯里漢口路五段192號1樓","王立偉","100000","1090612"
"1217","83648503","郝香有限公司","臺中市神岡區北庄里中山路1135號1樓","蔣曜仁","1000000","1090612"
"1218","83648519","金多寶多媒體股份有限公司","臺中市西屯區福恩里工業區一路6巷12號2樓","謝守美","6000000","1090612"
"1219","83648546","綠粒電能股份有限公司","臺中市北區光大里中清路一段100號13樓之5","蔣金龍","16800","1090616"
"1220","83648551","金小開有限公司","臺中市北屯區平安里文心路四段692之1號2樓","高源培","150000","1090612"
"1221","83648588","進酷有限公司","臺中市西區忠明里美村路一段22號7樓之4","謝進勳","6000000","1090612"
"1222","83648594","康健源全球有限公司","臺中市北屯區軍福十七路42號5樓","蕭順基","1000000","1090612"
"1223","83648617","太和國際科技有限公司","臺中市豐原區三村里合作街97巷12之17號1樓","劉志彥","2000000","1090612"
"1224","83648623","睿禾投資顧問股份有限公司","臺中市南屯區新生里新德街295號","李厚德","1000000","1090612"
"1225","83648638","展越多元美學有限公司","臺中市北屯區松山街73號12樓之1","陳楨雅","100000","1090615"
"1226","83648671","東洺有限公司","臺中市西屯區西墩里黎明路三段368號2樓之1","陳素娟","10000000","1090615"
"1227","83648715","展固螺絲有限公司","臺中市大肚區永順里文昌路二段588巷83弄158號","李美玉","360000","1090615"
"1228","83648736","永瑞貿易有限公司","臺中市西屯區甘州六街55號4樓之2","林芳妤","200000","1090615"
"1229","83648742","青農有限公司","臺中市西屯區協和里水尾巷13號","謝茲倫","1000000","1090615"
"1230","83648757","經家味有限公司","臺中市北屯區軍功里東山路一段241巷2弄29號2樓","經嘉偉","200000","1090615"
"1231","83648763","川東味企業有限公司","臺中市南屯區向心路59號1樓","楊東益","1000000","1090615"
"1232","83648779","皇盛有業有限公司","臺中市大里區長榮里益民路二段57巷5號1樓","楊品苓","200000","1090615"
"1233","83648790","億合開發有限公司","臺中市北屯區建和路二段31號1樓","許博誠","250000","1090615"
"1234","83648861","詳森建設有限公司","臺中市西區民龍里大和路24號8樓","王秉森","16000000","1090615"
"1235","83648905","宗天喜悅國際股份有限公司","臺中市太平區光興路637巷31號1樓","張又仁","100000","1090615"
"1236","83648948","景晟股份有限公司","臺中市南屯區文心路ㄧ段324號9樓之1","石叔平","10000000","1090615"
"1237","83648953","祖廸有限公司","臺中市西區忠明里美村路一段22號7樓之4","張玉英","6000000","1090615"
"1238","83648969","有普有限公司","臺中市南區和平里忠明南路758號11樓","藍珮淇","1000000","1090615"
"1239","83648975","南畝王生技股份有限公司","臺中市北屯區文心路四段137號14樓之2","黃麟翔","4100000","1090615"
"1240","83648980","福生雋詠品牌設計有限公司","臺中市北區錦洲里富強街117巷7號1樓","陳尹筑","200000","1090615"
"1241","83648996","長紳消防器材工程有限公司","臺中市潭子區豐興路一段487號","江明鴻","1000000","1090616"
"1242","83649019","樂善同行有限公司","臺中市西區臺灣大道二段186號24樓之1","俞錦鈴","12000000","1090615"
"1243","83649046","傑淨廚具有限公司","臺中市大甲區頂店里中山路一段1436號","陳仁傑","1000000","1090615"
"1244","83649051","竹鳴有限公司","臺中市梧棲區大庄里文昌路486巷16號1樓","吳朋樺","220000","1090615"
"1245","83649067","典忻有限公司","臺中市南屯區南屯里黎明路一段1100巷8號3樓","黃柏強","1000000","1090615"
"1246","83649094","韋德投資股份有限公司","臺中市西區土庫里美村路一段540號4樓之5","林賢三","2000000","1090615"
"1247","83649101","我們樂國際貿易有限公司","臺中市南區福興里福東街22號1樓","李軒瑋","100000","1090615"
"1248","83649165","虹日子國際有限公司","臺南市新市區新和里中正路137號1樓","陶宗禮","2000000","1090612"
"1249","83649221","瑞鑑航太科技有限公司","臺南市東區德光里崇學路165號7樓","林愷澤","50000","1090615"
"1250","83649257","宗祐建設有限公司","臺南市東區光華街229巷23號1樓","蔡建男","10000000","1090612"
"1251","83649279","天資優禮生命規劃有限公司","臺南市安平區育平里平豐路44巷32號1樓","賴世賢","900000","1090612"
"1252","83649290","鉦翰企業有限公司","臺南市永康區西勢里富強路一段168巷128弄27號1樓","黃毓婷","500000","1090615"
"1253","83649307","立程實業有限公司","臺南市歸仁區西埔里保大路二段248巷68號","邱廷諭","200000","1090615"
"1254","83649334","聚鵬工程有限公司","臺南市安南區安富里安富街199巷4弄13號1樓","李榮賜","1000000","1090615"
"1255","83649355","智碘石材有限公司","臺南市永康區西勢里富強路一段155巷19號1樓","陳音蓉","1000000","1090615"
"1256","83649377","寅午國際有限公司","臺南市安平區文平里建平三街65巷16號1樓","曾元正","10000000","1090615"
"1257","83649382","毅品科技股份有限公司","臺南市中西區民生路一段167號3樓","廖瓊雯","1000000","1090615"
"1258","83649398","花田企業有限公司","臺南市北區大港里中華北路一段152號1樓","許榮源","5000000","1090615"
"1259","83649411","俐成建設有限公司","臺南市安南區城安東街45號1樓","王瑞成","4000000","1090615"
"1260","83649432","瑞勝精密科技有限公司","臺南市新化區武安里中正路337號1樓","林有騰","300000","1090616"
"1261","83649453","芮恩貿易有限公司","臺南市永康區二王里南工街226巷3弄10號3樓之2","陳若菡","1000000","1090616"
"1262","83649469","鴻曜興業有限公司","臺南市安南區新順里永安路71巷8弄18號2樓","李鴻維","4000000","1090615"
"1263","83649480","爵寶國際股份有限公司","臺南市中西區五條港西門路二段389號8樓","莊惇惠","500000","1090615"
"1264","83649496","銘鏡興業有限公司","臺南市仁德區仁義里義林路145巷26號","曾世軒","1000000","1090615"
"1265","83649566","厝頭家有限公司","臺南市永康區中華一路1巷2號4樓之22","卓正義","30000","1090616"
"1266","83649587","永恆綠能顧問有限公司","臺南市仁德區太子里太子路190巷23弄4號1樓","楊士賢","50000","1090615"
"1267","83649593","強瀚材料股份有限公司","臺南市新營區民榮里新進路二段445巷11弄5號1樓","李榮惠","5000000","1090615"
"1268","83649600","浩遠工程顧問股份有限公司","臺南市中西區兌悅里臨安路一段222、224號2樓","呂唐緯","10000000","1090615"
"1269","83649622","季邦開發工程有限公司","臺南市東區裕農路375號7樓之1","侯宣佑","1000000","1090615"
"1270","83649637","樂喜喜企業有限公司","臺南市永康區六合里新興街6-1號9樓之3","林芸如","10000000","1090615"
"1271","83649643","金潮企業有限公司","臺南市中西區南廠里海安路一段53號1樓","潘瑞斌","500000","1090609"
"1272","83649708","東岳塑膠有限公司","臺南市安南區安順里北安路三段752巷22弄145號","魏金治","1010000","1090617"
"1273","83649714","泉盛基貿易有限公司","臺南市永康區西勢里廣興街26巷1號1樓","洪玉女","1000000","1090616"
"1274","83649720","凡起有限公司","臺南市佳里區中興街388號1樓","蔡佩蓉","50000","1090618"
"1275","83649756","芬芳企業有限公司","臺南市七股區大潭里台潭55之26號","邱淑雲","200000","1090616"
"1276","83649783","卡蒂拉有限公司","臺南市南區文華里文南一街2號6樓之1","陳雅妮","500500","1090616"
"1277","83649812","奈迪斯直播傳媒娛樂有限公司","臺南市南區大成里健康路一段401號7樓","林錦嶸","50000","1090616"
"1278","83649833","母基帶小基創商股份有限公司","臺南市北區公園里公園南路65號12樓","黃鈺涵","5000000","1090617"
"1279","83649860","圻華科技股份有限公司","臺南市中西區南美里民生路一段167號3樓","錢經豪","1000000","1090617"
"1280","83649897","達孜有限公司","臺南市安平區郡平路177號1樓","洪枚蓴","3000000","1090616"
"1281","83649926","駿鋐有限公司","臺南市新營區民生里中華路76巷2號","凃信安","500000","1090617"
"1282","83649952","鎵鉉企業有限公司","臺南市永康區大橋里中華路676-2號1樓","何癸漳","1000000","1090618"
"1283","83649968","大本營造有限公司","臺南市柳營區士林里中山西路三段63號1樓","劉文聖","3800000","1090617"
"1284","83649989","滙信資本股份有限公司","臺南市西港區慶安里中山路123號1樓","簡啟芳","2000000","1090617"
"1285","83650021","龍躍開發工程有限公司","臺南市仁德區德南路373巷7號1樓","曾偉銘","300000","1090617"
"1286","83650042","圓碟資訊科技有限公司","臺南市善化區溪美里溪尾211之16號1樓","呂嘉琪","300000","1090617"
"1287","83650057","東葉開發建設有限公司","臺南市中西區西賢一街230巷19號1樓","葉國書","5000000","1090617"
